date,no2,o3,so2,co
2000-02-19,21.15023807142857,0.02017090476190476,3.0461730476190474,0.7557191785714286
2000-02-20,14.234533285714287,0.02696257142857143,2.914695619047619,0.5346671904761905
2000-02-21,17.550768804878047,0.023244951219512193,3.7615645,0.5140509390243903
2000-02-22,20.696212449999997,0.02169825,3.8096897125,0.6934294750000001
2000-02-23,20.926016925,0.021138275,3.4823067125000002,0.6590727000000001
2000-02-24,19.78715119512195,0.021735170731707318,3.202707219512195,0.6589666341463415
2000-02-25,19.874193025,0.020495025,2.7338309375,0.6069431
2000-02-26,17.453735794871793,0.022653871794871796,2.6698666794871797,0.7112361153846154
2000-02-27,15.26828935897436,0.027005564102564106,2.2843020512820513,0.626577282051282
2000-02-28,15.332602897435896,0.026243615384615386,2.944781705128205,0.5399790769230769
2000-02-29,18.892602844444447,0.023786222222222226,3.518487266666667,0.6050759
2000-03-01,20.566231842105264,0.02077762105263158,3.0758065,0.657975
2000-03-02,17.958172979591836,0.022074938775510203,2.4927279081632654,0.5757827551020408
2000-03-03,18.381159396039603,0.02004969306930693,2.747718232673267,0.503577712871287
2000-03-04,16.67562268,0.02425412,3.03453662,0.47517919
2000-03-05,13.656204579999999,0.02830054,3.21711351,0.42157257000000004
2000-03-06,18.594637333333335,0.023828960784313725,3.1448874901960786,0.5192755490196078
2000-03-07,19.860692607843138,0.024560039215686273,3.601303225490196,0.5950687941176471
2000-03-08,17.71043714,0.02635804,3.0977889299999997,0.5065672
2000-03-09,17.7900259,0.02375678,3.26459307,0.52955642
2000-03-10,18.17554096,0.01968082,2.94038765,0.59887291
2000-03-11,17.617015627450982,0.020639176470588234,2.7816584215686273,0.5929964411764705
2000-03-12,16.911110686274508,0.023407039215686275,3.107259588235294,0.6117479117647059
2000-03-13,19.678489396039605,0.024048762376237622,4.0298492574257425,0.5629371386138614
2000-03-14,23.01733682,0.024079700000000002,4.06504461,0.63161819
2000-03-15,20.649535979591835,0.030203632653061224,3.991111081632653,0.5646353061224489
2000-03-16,17.73129487755102,0.02701822448979592,2.6760397551020407,0.4777583367346939
2000-03-17,16.542386352941175,0.026486176470588235,2.4201570294117647,0.5038343627450981
2000-03-18,17.86210017647059,0.026436156862745096,3.1722580098039215,0.597827
2000-03-19,13.210366142857144,0.029463897959183676,3.0378419897959184,0.5152241530612245
2000-03-20,12.589027819999998,0.0293925,2.41764576,0.39565513
2000-03-21,16.019626403846154,0.02483073076923077,2.996283778846154,0.43842038461538463
2000-03-22,20.12487625,0.022973826923076923,3.7957416057692304,0.5796109230769231
2000-03-23,20.451182392156863,0.02437001960784314,4.150434058823529,0.594831568627451
2000-03-24,20.282944647058823,0.02659927450980392,3.39908087254902,0.5927987745098039
2000-03-25,15.91642875510204,0.02966887755102041,2.8461818163265304,0.5164464489795919
2000-03-26,15.082526959183673,0.03173638775510204,2.780599693877551,0.519230806122449
2000-03-27,15.471700673076922,0.02904898076923077,2.517155923076923,0.4737586153846154
2000-03-28,13.446758019230769,0.02691125,2.422412028846154,0.41856374038461536
2000-03-29,15.495471274509805,0.02479986274509804,2.495191833333333,0.46994584313725485
2000-03-30,18.10133994,0.02626086,2.95193315,0.53715729
2000-03-31,21.87106084768212,0.01979830463576159,4.370839235099338,0.6063628344370862
2000-04-01,22.269608835616438,0.0278163698630137,5.700365184931507,0.6002148150684931
2000-04-02,17.598623027027028,0.030853324324324322,3.760739162162162,0.5452908243243243
2000-04-03,17.389709573333334,0.025403546666666665,2.9596447599999998,0.5252647466666667
2000-04-04,15.571180546666668,0.0267868,2.1456746333333334,0.4914719533333333
2000-04-05,16.25053604,0.029019786666666665,3.2769023533333335,0.4743031733333333
2000-04-06,15.901712086092713,0.031664463576158944,3.7921214635761586,0.4491106622516556
2000-04-07,17.731564543046357,0.02882619867549669,3.4367620165562918,0.4792578145695364
2000-04-08,12.107169287671233,0.03139687671232876,2.3028059589041097,0.4514634794520548
2000-04-09,10.482840424657534,0.03224804109589041,2.732551164383562,0.4144874726027397
2000-04-10,15.844360027397261,0.028214794520547946,3.153713904109589,0.47219459589041096
2000-04-11,19.4086396,0.02193492,3.5157448133333333,0.50930372
2000-04-12,18.527070837837837,0.0250947972972973,3.3258139594594596,0.5239675878378378
2000-04-13,17.94005716,0.025436533333333334,3.9046491266666665,0.4684378066666666
2000-04-14,17.32926376,0.024767893333333332,4.449206666666666,0.4473873066666667
2000-04-15,14.95384968,0.022583306666666667,3.4456202466666666,0.4334852066666666
2000-04-16,12.50174164,0.025524586666666668,2.533189246666667,0.43029586000000003
2000-04-17,13.179706815789475,0.02296976315789474,2.2088497565789473,0.40845077631578947
2000-04-18,14.036474118421053,0.025480618421052634,3.3956369671052626,0.3898835263157895
2000-04-19,15.8394395,0.025786763157894736,3.688411375,0.435364375
2000-04-20,16.837184657894735,0.029243618421052633,3.5865835460526316,0.5184603355263158
2000-04-21,12.569098894736843,0.02878734210526316,2.2036567960526314,0.40368775
2000-04-22,11.854414573333333,0.03048304,3.0106852933333332,0.39857594
2000-04-23,10.782864413333334,0.0319958,2.73605782,0.37151954
2000-04-24,16.280085960526314,0.03152197368421052,3.105157111842105,0.4590840921052632
2000-04-25,17.78865535526316,0.03001542105263158,3.6348708355263155,0.4826295855263158
2000-04-26,21.799080118421053,0.02968721052631579,3.838509065789474,0.5743223421052631
2000-04-27,19.728428620915032,0.029576339869281043,4.285828885620915,0.4927968692810457
2000-04-28,17.860308938775507,0.029937204081632654,3.836838948979592,0.44176352380952383
2000-04-29,17.223087520547942,0.03363412328767123,3.3116189589041096,0.4764437054794521
2000-04-30,16.96193654054054,0.036210202702702705,3.6022574459459458,0.4971220202702703
2000-05-01,20.16560506756757,0.03662743243243243,3.836769027027027,0.5195756689189189
2000-05-02,17.42290371621622,0.03163182432432433,3.399710418918919,0.4572171283783784
2000-05-03,17.74974980821918,0.03275394520547945,4.048403794520548,0.46144937671232883
2000-05-04,15.910981527027026,0.03571872972972973,3.7800415135135137,0.42424077702702706
2000-05-05,16.413296355263157,0.032731394736842105,3.528757256578947,0.46372876315789474
2000-05-06,13.769627782312925,0.03417674829931973,3.057158510204082,0.4579489795918367
2000-05-07,11.931654083333335,0.03200648611111111,3.2234679097222223,0.43291920833333336
2000-05-08,14.093260837837837,0.030659864864864862,4.195668540540541,0.44124597972972973
2000-05-09,14.036996351351352,0.03349910810810811,3.806371736486487,0.41898935135135135
2000-05-10,13.528008824324324,0.03026060810810811,2.888980560810811,0.3657256418918919
2000-05-11,14.312336733333336,0.0316548,3.448492326666667,0.3635925266666667
2000-05-12,18.05496994594595,0.03136247297297297,3.456084114864865,0.47220455405405404
2000-05-13,13.752708194444445,0.03464376388888889,2.996585826388889,0.4492880763888889
2000-05-14,10.899666652777777,0.03446180555555556,2.2756180347222226,0.3734190972222222
2000-05-15,16.094928905405403,0.030630229729729726,2.893656432432432,0.40686279054054053
2000-05-16,15.14751822368421,0.035979276315789475,4.280508144736842,0.3876215657894737
2000-05-17,15.018593960000002,0.03923993333333333,4.09672062,0.38825699999999996
2000-05-18,15.015847800000001,0.036634266666666665,3.5810740400000003,0.41637814
2000-05-19,16.406113631578947,0.026311907894736843,3.0540957171052634,0.43894530263157894
2000-05-20,15.021535276315788,0.026160394736842108,3.2999830789473683,0.4096002368421053
2000-05-21,14.196032797297297,0.02972002702702703,3.584662304054054,0.43307447297297297
2000-05-22,17.65297569736842,0.029787355263157893,4.029756907894737,0.4327444868421053
2000-05-23,16.988199618421053,0.029839447368421052,3.672504789473684,0.4383506907894737
2000-05-24,15.23322552631579,0.03293144736842105,3.321891144736842,0.4265547105263158
2000-05-25,15.6374748,0.03072824,3.5655640866666665,0.38670138
2000-05-26,17.11307447368421,0.027323776315789475,3.2693895,0.4225929868421052
2000-05-27,14.227584421052631,0.025954197368421052,2.689128407894737,0.4444316578947369
2000-05-28,10.74434368,0.03072752,2.3489892466666666,0.40301701333333334
2000-05-29,9.654264879194631,0.03213703355704698,2.663088211409396,0.3598794228187919
2000-05-30,12.796684184210527,0.03171667105263158,2.728240019736842,0.38356457894736845
2000-05-31,15.746286026666667,0.03353721333333333,4.3611554733333335,0.42950444000000004
2000-06-01,19.40067935064935,0.03857915584415584,4.446708012987013,0.505601948051948
2000-06-02,16.828515881578948,0.039467815789473684,3.6731141710526316,0.4774460131578947
2000-06-03,12.511463953947368,0.032589782894736845,2.875480490131579,0.38999224342105265
2000-06-04,12.475182306666667,0.03565770666666667,3.1436992333333333,0.4132243533333333
2000-06-05,12.703547155844156,0.02725211688311688,2.345979454545455,0.3678486233766234
2000-06-06,14.481593631578948,0.02536957894736842,2.9482330592105264,0.4031498092105263
2000-06-07,15.733976782051283,0.031619410256410255,3.114504108974359,0.43432152564102566
2000-06-08,15.182268389610389,0.038328,3.9573432597402602,0.40129166883116885
2000-06-09,15.990596518987342,0.04379169620253165,4.902009164556962,0.38798842405063294
2000-06-10,13.168382205128205,0.043834551282051284,4.082683666666666,0.38640598717948715
2000-06-11,10.962309506493508,0.037392610389610385,3.653377818181818,0.36570868831168835
2000-06-12,15.045193077922079,0.026102844155844157,3.1454343896103896,0.43365317532467534
2000-06-13,15.025772692307692,0.029049500000000002,3.3360893717948716,0.44284335256410257
2000-06-14,13.994358708860759,0.02661724050632911,3.094211772151899,0.4215667088607595
2000-06-15,14.05127746835443,0.027069670886075953,3.0648192974683544,0.41056372784810125
2000-06-16,12.125192911392405,0.028289025316455697,3.220173582278481,0.3914823734177215
2000-06-17,9.326383513157895,0.027575105263157897,2.5133650131578946,0.34633317763157895
2000-06-18,9.138789052631578,0.024152052631578946,2.2521830657894735,0.3426601447368421
2000-06-19,12.93068422368421,0.023129973684210527,3.3849167039473684,0.39254894736842105
2000-06-20,13.3240724248366,0.029768980392156863,2.9360913954248367,0.4075783986928105
2000-06-21,12.418782753246752,0.030630792207792207,2.961044642857143,0.4033027987012987
2000-06-22,13.696678276315788,0.02971571052631579,3.43119134868421,0.402873375
2000-06-23,15.390318824324325,0.028725256756756756,3.812954378378378,0.44054675
2000-06-24,12.272790186666667,0.03635290666666667,3.57626672,0.42360247333333334
2000-06-25,10.417229773333334,0.03387890666666667,3.0049924933333334,0.39833442666666663
2000-06-26,14.894065053333334,0.02903784,3.27892642,0.4363018466666667
2000-06-27,14.828484959999999,0.02556876,3.3009997466666667,0.41353729333333333
2000-06-28,16.44127590909091,0.025340376623376622,3.4945340909090907,0.40808944155844157
2000-06-29,15.932266919999998,0.026665573333333335,2.9553017066666665,0.4091351066666667
2000-06-30,16.36821336,0.026415413333333332,3.3615305933333333,0.4325263666666667
2000-07-01,13.967463592105263,0.03213294736842105,3.3778132434210524,0.37364506578947365
2000-07-02,11.180719421052633,0.03617513157894737,3.356380934210526,0.32684650657894737
2000-07-03,11.991933933333334,0.030909933333333334,3.02941486,0.32965611333333333
2000-07-04,9.071432,0.031034973333333334,2.8034519666666666,0.3257936733333333
2000-07-05,12.644843626666667,0.028195986666666666,2.72446788,0.34957982666666665
2000-07-06,13.792205906666668,0.027259346666666667,3.404489166666667,0.34996398
2000-07-07,11.539435235294118,0.029281065359477124,3.0719913529411764,0.32415975816993464
2000-07-08,11.309579826666667,0.03232724,3.4650648333333334,0.32705873333333335
2000-07-09,10.10188256,0.04108689333333333,4.39543494,0.33431928
2000-07-10,11.343791493333333,0.03422528,3.30965448,0.35702958
2000-07-11,12.444703118421051,0.029745342105263157,3.122156361842105,0.3462703486842105
2000-07-12,13.038946289473685,0.02984353947368421,3.1491696710526313,0.35461705263157894
2000-07-13,16.326303013513513,0.031077891891891894,3.9266813378378376,0.4184808716216216
2000-07-14,16.201953576923078,0.032582435897435896,3.3201451474358974,0.43087468589743594
2000-07-15,11.090834883116884,0.032077883116883116,2.735843090909091,0.3601665064935065
2000-07-16,10.879157246753246,0.03089862337662338,2.9002360454545455,0.3761497337662338
2000-07-17,15.2384492987013,0.02816122077922078,3.2202258766233767,0.42931016233766234
2000-07-18,16.167170738562092,0.03231079738562092,3.784482660130719,0.4627348169934641
2000-07-19,15.185164635135136,0.023402391891891892,2.9748395878378378,0.4272122972972973
2000-07-20,15.72692835135135,0.02726268918918919,2.9016809864864865,0.4327595675675676
2000-07-21,15.138064346666667,0.027939933333333333,3.5860599133333335,0.4278796733333333
2000-07-22,12.750490068493152,0.02815127397260274,3.109918691780822,0.4079063698630137
2000-07-23,11.661739767123288,0.02800878082191781,3.018484547945205,0.38698576712328764
2000-07-24,17.0392534,0.025490000000000002,3.5116884600000002,0.43903342
2000-07-25,16.63033083116883,0.02970035064935065,2.9390437142857144,0.41253362987012987
2000-07-26,15.473655987012986,0.029352012987012985,3.0571017987012987,0.3743593506493506
2000-07-27,16.462726,0.028429311688311688,3.5423027142857144,0.42100395454545453
2000-07-28,17.204399753246754,0.02942766233766234,3.6231087662337664,0.46060036363636364
2000-07-29,12.548162078431373,0.030445738562091502,3.0771343725490197,0.37632890196078433
2000-07-30,10.619173746666666,0.02965924,2.6014845733333334,0.36165030666666664
2000-07-31,14.669456298701299,0.024188155844155842,3.2721280324675326,0.4204395454545455
2000-08-01,16.36924064556962,0.028416202531645573,3.793237481012658,0.44901671518987346
2000-08-02,15.14777264556962,0.03110918987341772,3.9808325379746834,0.42316360126582275
2000-08-03,14.319114490445859,0.02685495541401274,4.1218461369426755,0.407781127388535
2000-08-04,15.02800091025641,0.02719229487179487,3.633740230769231,0.4173604935897436
2000-08-05,13.159143012658228,0.03186739240506329,2.810398683544304,0.39669074050632913
2000-08-06,11.404992126582279,0.031935063291139244,2.900483810126582,0.39590289240506327
2000-08-07,13.5732911875,0.0291178,3.1663195875,0.40619055
2000-08-08,15.682612384615386,0.028531730769230768,3.7966366217948715,0.42319509615384615
2000-08-09,15.037625137500001,0.031603975,4.09312943125,0.44295463125
2000-08-10,16.061905265822784,0.027778354430379747,4.364433955696202,0.436274588607595
2000-08-11,18.423030102564102,0.028400910256410256,4.030714083333333,0.5133713076923078
2000-08-12,13.830599025641027,0.02998152564102564,3.3667812307692313,0.4023637435897436
2000-08-13,12.529617435897435,0.028874858974358972,3.743030128205128,0.37444498717948715
2000-08-14,16.962347643312103,0.02584,3.7613070222929936,0.4408823375796178
2000-08-15,18.0012857037037,0.03348132098765432,4.327060364197531,0.472074524691358
2000-08-16,16.36774885,0.0332483375,3.9652164687499996,0.45173373124999994
2000-08-17,15.858347115384614,0.027567346153846158,3.8980961410256407,0.39181827564102567
2000-08-18,16.18169292207792,0.02165609090909091,3.2935347142857143,0.41522366233766234
2000-08-19,12.695359558441558,0.026555077922077924,3.049908850649351,0.38397775974025977
2000-08-20,10.576289246753246,0.027143545454545455,3.1032174220779223,0.33429727922077923
2000-08-21,14.447910205128204,0.026707384615384615,3.374101948717949,0.3805571923076923
2000-08-22,16.02998616,0.03395437333333333,4.15954336,0.41765107999999995
2000-08-23,16.471355181818183,0.03275266233766234,3.7856060064935066,0.4160965909090909
2000-08-24,18.55569857142857,0.02757851948051948,3.464239967532468,0.4808457922077922
2000-08-25,18.78033818181818,0.027765805194805197,3.6282791753246753,0.5134523181818182
2000-08-26,16.396801157894735,0.030246473684210528,4.292871848684211,0.48355772368421057
2000-08-27,11.643400357615894,0.0316406821192053,3.5711109370860923,0.4025252185430464
2000-08-28,13.755181013333335,0.029506306666666666,2.8838426666666663,0.39461098666666666
2000-08-29,13.901335139072849,0.027161682119205298,2.7707078410596027,0.39184279470198674
2000-08-30,13.559140289473685,0.025375763157894738,3.059472875,0.3987647302631579
2000-08-31,13.121673291139242,0.02446293670886076,3.102885943037975,0.38406427215189876
2000-09-01,15.038141784810126,0.021161151898734177,3.7933576962025315,0.4315239303797468
2000-09-02,12.153288076923076,0.024812576923076923,3.163951653846154,0.41802289102564105
2000-09-03,11.243498122580645,0.026461929032258066,3.574193429032258,0.4056290387096774
2000-09-04,9.958017159999999,0.026326653333333335,3.0052455333333334,0.38443641333333334
2000-09-05,14.116665974025974,0.021916766233766236,3.8612287987012985,0.40483882467532467
2000-09-06,17.6711182987013,0.024305831168831168,3.658226357142857,0.4566369415584416
2000-09-07,19.809360025974026,0.02409774025974026,4.336012311688312,0.4912235064935065
2000-09-08,17.630956317880795,0.021492026490066228,4.373509731788079,0.43564664238410594
2000-09-09,15.22976725165563,0.02443466225165563,4.817859314569536,0.42462868211920535
2000-09-10,12.557726675675676,0.028237945945945947,3.5133086722972973,0.42359204054054056
2000-09-11,18.00965862162162,0.025205932432432434,4.070641452702702,0.4925258918918919
2000-09-12,20.425521026666665,0.023709400000000002,3.8560840733333333,0.53490866
2000-09-13,20.980020826666667,0.02253564,3.9584936666666666,0.5283548466666667
2000-09-14,17.837162294871796,0.025446089743589743,4.081247788461539,0.4689411794871795
2000-09-15,14.97653122077922,0.022056337662337663,2.5969422402597404,0.3949854220779221
2000-09-16,15.348765116883117,0.02024518181818182,2.8012753116883116,0.4252271428571428
2000-09-17,15.297628402597402,0.025652818181818183,3.693381902597402,0.43432944805194806
2000-09-18,23.157168428571428,0.024735376623376625,6.161033038961039,0.5622312922077922
2000-09-19,20.18519148,0.026288853333333334,4.510289853333334,0.5027580066666667
2000-09-20,16.165374783783783,0.03068554054054054,4.49622570945946,0.45539218243243246
2000-09-21,12.071936369863014,0.02200427397260274,2.9353200616438357,0.3539413698630137
2000-09-22,13.658516204081632,0.019017591836734696,3.6335920476190475,0.378755074829932
2000-09-23,11.875242126760563,0.017068788732394365,2.851733028169014,0.39080869014084507
2000-09-24,10.256529309859154,0.017914014084507043,2.6439291549295776,0.3817408943661972
2000-09-25,14.49940584,0.016926546666666667,2.967411473333333,0.4342200866666667
2000-09-26,15.712893744966443,0.017320342281879196,3.1097966375838926,0.4445078053691275
2000-09-27,17.612673260273972,0.019920835616438357,4.48002344520548,0.49654195890410957
2000-09-28,16.72753716438356,0.01917701369863014,3.994206219178082,0.4788115205479452
2000-09-29,18.84781652631579,0.0181615,4.178915072368421,0.47987049342105265
2000-09-30,18.622960578947367,0.024083644736842106,4.355321131578948,0.5601429276315789
2000-10-01,15.572782947368422,0.028504065789473686,3.7840860131578946,0.5520548684210527
2000-10-02,17.57098342105263,0.02390603947368421,3.928686881578947,0.50890925
2000-10-03,19.282578789473682,0.02443261842105263,4.6583898881578945,0.5413419934210527
2000-10-04,17.50717539189189,0.022180851351351352,3.809738256756757,0.5173492432432433
2000-10-05,16.23639968,0.018452986666666667,3.240759586666667,0.47978687999999997
2000-10-06,14.765928026315791,0.020660723684210524,3.1961563815789473,0.46349048684210525
2000-10-07,10.729591197368421,0.023222434210526315,2.662517697368421,0.3716409868421053
2000-10-08,10.716158642384107,0.01969941059602649,2.9875965960264903,0.38722806622516553
2000-10-09,13.614587677852349,0.018272395973154363,3.1415622416107385,0.44335956375838925
2000-10-10,15.789491893333334,0.01587784,4.101678026666667,0.4646395466666667
2000-10-11,20.840940460526316,0.015378013157894735,5.426152388157895,0.5584892960526315
2000-10-12,23.42577697368421,0.017205776315789473,6.209211921052631,0.6740371052631579
2000-10-13,25.612100586666667,0.01958008,6.952245426666667,0.7511139600000001
2000-10-14,24.436083684931507,0.02279184931506849,6.632164232876712,0.7385959315068493
2000-10-15,21.201098680555557,0.02177863888888889,5.333209472222222,0.6640574236111111
2000-10-16,23.84973344,0.016452773333333334,4.006882153333334,0.7618261866666667
2000-10-17,22.359797135135135,0.015383797297297297,3.633260533783784,0.7122553175675675
2000-10-18,21.733409657534246,0.016870876712328765,4.213114828767123,0.6651088561643835
2000-10-19,22.419145424657536,0.01799604109589041,4.659434712328767,0.6395004178082192
2000-10-20,25.40349078082192,0.01975819178082192,5.916364061643836,0.7682173493150685
2000-10-21,20.37110604109589,0.02392521917808219,5.194589376712329,0.6044145547945206
2000-10-22,15.987048438356165,0.020702328767123288,3.5308842602739725,0.5238558904109589
2000-10-23,22.48798210810811,0.014032216216216215,4.788444405405405,0.6758755675675676
2000-10-24,25.296178175675674,0.014152364864864864,5.509299202702702,0.7213764290540541
2000-10-25,24.175626657718123,0.01579085234899329,5.533029909395973,0.6993928724832215
2000-10-26,23.601030702702705,0.015867905405405405,4.6336157837837835,0.6935612770270271
2000-10-27,23.419526175675674,0.01518058108108108,4.83997177027027,0.7311351621621622
2000-10-28,13.707098648648648,0.02129637837837838,3.430593891891892,0.47707379054054055
2000-10-29,11.917236743243244,0.022049824324324327,3.6307233175675675,0.37799675675675676
2000-10-30,16.97280192,0.01723284,4.433395053333333,0.5024412933333333
2000-10-31,18.902162602739725,0.015148712328767123,4.6657419657534245,0.6040606780821918
2000-11-01,22.111681065217393,0.01409258695652174,2.88322525,0.8344893043478261
2000-11-02,24.83100461702128,0.013186553191489361,3.090235276595745,0.9174131063829788
2000-11-03,24.567821739130434,0.013918239130434783,3.8009337282608695,0.9697774456521739
2000-11-04,22.14182193023256,0.016062093023255813,4.381618895348837,0.8644553720930234
2000-11-05,15.32260823255814,0.020699116279069767,2.746623906976744,0.5650911046511629
2000-11-06,18.039198581395347,0.017388558139534886,2.7412240930232556,0.6184361511627907
2000-11-07,22.283455681818182,0.014044772727272727,3.771546034090909,0.824632875
2000-11-08,24.626031431818184,0.013719704545454544,5.156043613636363,0.9197766136363636
2000-11-09,19.611878441860465,0.01641393023255814,4.230138302325582,0.666168011627907
2000-11-10,15.6054005,0.01575897619047619,2.4892233809523807,0.5596261071428571
2000-11-11,13.85483819047619,0.015535142857142858,2.4260691785714283,0.5664289166666667
2000-11-12,16.20421269047619,0.015093690476190478,2.498319023809524,0.6148887738095239
2000-11-13,23.305958121951218,0.01176529268292683,3.6422939634146343,0.8585864878048781
2000-11-14,22.959264,0.012801829268292682,3.708601109756098,0.8357473292682926
2000-11-15,22.754189,0.012683560975609756,3.7745836463414633,0.7818248048780487
2000-11-16,25.397524904761905,0.011634214285714286,4.310492261904762,0.8669335714285713
2000-11-17,24.199264714285714,0.01309497619047619,3.6134314761904758,0.9238136190476192
2000-11-18,23.781137166666667,0.01351392857142857,3.6298653214285714,0.8716392857142856
2000-11-19,23.277901536585365,0.012574000000000002,4.467571829268293,0.9389959146341463
2000-11-20,29.563805139534885,0.011367279069767441,4.564293906976744,1.128684569767442
2000-11-21,27.405202348837207,0.012373046511627907,4.156626953488372,1.065413441860465
2000-11-22,22.389793227272726,0.014521681818181819,4.0898663636363635,0.8455812159090909
2000-11-23,19.843961581395348,0.014840418604651162,3.5745775348837205,0.7655168953488372
2000-11-24,25.124737333333336,0.013055857142857143,4.557878702380952,1.05523675
2000-11-25,26.84759328235294,0.01211755294117647,3.646354005882353,1.122356894117647
2000-11-26,22.84363623255814,0.012620790697674418,2.612438034883721,0.9526222093023257
2000-11-27,29.530150325581396,0.009197767441860466,4.41941273255814,1.145537976744186
2000-11-28,30.49088168181818,0.009905340909090909,4.6387297499999995,1.1573877727272726
2000-11-29,26.628820685393258,0.012057764044943822,4.176423370786517,0.9570539550561797
2000-11-30,26.55077777777778,0.010286555555555556,3.6912602333333333,1.0999646222222221
2000-12-01,28.937147764044944,0.008704247191011236,3.7356360786516856,1.2604072471910113
2000-12-02,25.070683244444446,0.013324399999999998,3.3780546444444446,1.0304646777777777
2000-12-03,24.799148311111107,0.012954755555555557,3.4482703666666668,0.9941350777777778
2000-12-04,31.073677466666666,0.008469155555555555,5.592649566666666,1.2648940666666668
2000-12-05,30.753890600000002,0.010085644444444444,6.203168888888889,1.1805635777777777
2000-12-06,29.864725044444445,0.007147244444444445,4.8890057222222225,1.2219957333333333
2000-12-07,26.26560382222222,0.007865666666666667,5.477141188888889,1.0231350222222222
2000-12-08,24.443611555555556,0.0078982,5.1567025555555555,0.8463856666666667
2000-12-09,20.453662266666665,0.01126911111111111,4.139423011111111,0.7155046999999999
2000-12-10,19.064845444444444,0.011000822222222222,3.6270648777777774,0.7420419
2000-12-11,22.71853590909091,0.009354363636363636,4.7048075,0.9146567045454546
